"move_id","english_review_name","original_source_name","source_project","source_repo","source_commit","source_data_path","type","category","power","accuracy","pp","what_it_does","priority","target","contact","move_flags","effect_chance","status_effects","stat_changes","multi_hit_or_duration","recoil","drain_or_healing","switching_behavior","field_weather_terrain_behavior","source_description","source_uncertainty","mechanics_audit_status","audit_basis","animation_status","animation_reference","ds_animation_class","ds_animation_path","ds_move_id","port_action","animation_audit_notes","animation_manifest"
"MOVE_ASTEROID_DOWNFALL","Asteroid Shot","Asteroid Shot","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Rock","Physical","90","","20","Launches a small asteroid onto the target. Cannot miss. Mega Launcher boost.","0 (normal priority)","One target","No","mirror-move-affected;mega-launcher","No separate chance field","","","","","","","","Launches a small asteroid onto the target. Cannot miss. Mega Launcher boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_SMACK_DOWN","direct hg-engine DS reuse","animations/hg-engine/gen5/482.s","482","reuse referenced DS animation","Elite Redux reuses MOVE_SMACK_DOWN; matching Gen 5 hg-engine animation is already stored in this repository.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_AQUA_BASH","Aqua Bash","Aqua Bash","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Water","Physical","80","100","15","A mystical jab strikes the foe. 20% flinch chance. Mighty Horn boost.","0 (normal priority)","One target","Yes","contact;mirror-move-affected;horn;effect-chance-20","20% when the listed secondary effect applies","","","","","","","","A mystical jab strikes the foe. 20% flinch chance. Mighty Horn boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_AQUA_TAIL","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_TECTONIC_FANGS","Tectonic Fangs","Tectonic Fangs","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Ground","Physical","85","100","15","User inserts its ground shaking fangs, 10% chance to flinch. Strong Jaw boost.","0 (normal priority)","One target","Yes","contact;mirror-move-affected;strong-jaw;effect-chance-10","10% when the listed secondary effect applies","","","","","","","","User inserts its ground shaking fangs, 10% chance to flinch. Strong Jaw boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","animation linkage pending source-wide animation audit","","pending/no source animation linkage","","","select or build a DS animation","No source-certified animation reference in the community manifest.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_CUPID_SHOT","Cupid Shot","Cupid Shot","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Fairy","Physical","75","100","10","20% chance to infatuate the foe. Arrow move. Archer boost.","0 (normal priority)","One target","No","mirror-move-affected;arrow;effect-chance-20","20% when the listed secondary effect applies","","","","","","","","20% chance to infatuate the foe. Arrow move. Archer boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","animation linkage pending source-wide animation audit","","pending/no source animation linkage","","","select or build a DS animation","No source-certified animation reference in the community manifest.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_CLAY_DART","Clay Dart","Clay Dart","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Ground","Physical","80","100","10","Super-effective on Flying-types. Arrow move. Archer boost.","0 (normal priority)","One target","No","mirror-move-affected;arrow","No separate chance field","","","","","","","","Super-effective on Flying-types. Arrow move. Archer boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_THOUSAND_ARROWS","direct hg-engine DS reuse","animations/hg-engine/gen6/617.s","617","reuse referenced DS animation","Elite Redux reuses MOVE_THOUSAND_ARROWS; matching Gen 6 hg-engine animation is already stored in this repository.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_DIAMOND_ARROW","Diamond Arrow","Diamond Arrow","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Rock","Physical","85","100","10","Cuts through foe's stat changes. Sharp as a diamond. Archer boost.","0 (normal priority)","One target","No","ignores-stat-stages;mirror-move-affected;arrow","No separate chance field","","","","","","","","Cuts through foe's stat changes. Sharp as a diamond. Archer boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_THOUSAND_ARROWS","direct hg-engine DS reuse","animations/hg-engine/gen6/617.s","617","reuse referenced DS animation","Elite Redux reuses MOVE_THOUSAND_ARROWS; matching Gen 6 hg-engine animation is already stored in this repository.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_DIAMOND_BLADE","Diamond Blade","Diamond Blade","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Rock","Physical","80","100","10","Slashes with an unbreakable blade. 10% chance of Stealth Rocks. Keen Edge boost.","0 (normal priority)","One target","Yes","contact;mirror-move-affected;keen-edge;effect-chance-10","10% when the listed secondary effect applies","","","","","","","","Slashes with an unbreakable blade. 10% chance of Stealth Rocks. Keen Edge boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_CUT","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_VENOM_BOLT","Venom Bolt","Venom Bolt","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Poison","Physical","75","100","10","Shoots a toxic arrow with precision. +1 crit 20% poison chance. Archer boost.","0 (normal priority)","One target","No","mirror-move-affected;arrow;effect-chance-20","20% when the listed secondary effect applies","","","","","","","","Shoots a toxic arrow with precision. +1 crit 20% poison chance. Archer boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_POISON_STING","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_FUMIGATION_BOMB","Fumigation Bomb","Fumigation Bomb","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Poison","Physical","75","100","10","Hurls a pesticide bomb. Super-effective on Bug-types. Mega Launcher boost.","0 (normal priority)","One target","No","mirror-move-affected;mega-launcher","No separate chance field","","","","","","","","Hurls a pesticide bomb. Super-effective on Bug-types. Mega Launcher boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","animation linkage pending source-wide animation audit","","pending/no source animation linkage","","","select or build a DS animation","No source-certified animation reference in the community manifest.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_BLACK_MAGIC","Black Magic","Black Magic","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Dark","Physical","90","100","10","Calls on dark power to attack. 20% chance to inflict bleed.","0 (normal priority)","One target","No","mirror-move-affected;mega-launcher;effect-chance-20","20% when the listed secondary effect applies","","","","","","","","Calls on dark power to attack. 20% chance to inflict bleed.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_DARK_PULSE","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_FLAME_TONGUE","Flame Tongue","Flame Tongue","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Fire","Physical","80","100","10","Slashes foe with a fiery blade. 10% chance to burn. Keen Edge boost.","0 (normal priority)","One target","Yes","contact;mirror-move-affected;keen-edge;effect-chance-10","10% when the listed secondary effect applies","","","","","","","","Slashes foe with a fiery blade. 10% chance to burn. Keen Edge boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","animation linkage pending source-wide animation audit","","pending/no source animation linkage","","","select or build a DS animation","No source-certified animation reference in the community manifest.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_BLAZING_ARROW","Blazing Arrow","Blazing Arrow","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Fire","Physical","80","100","10","Fires a blazing arrow. +1 crit chance. 20% burn chance. Archer boost.","0 (normal priority)","One target","No","mirror-move-affected;arrow;effect-chance-20","20% when the listed secondary effect applies","","","","","","","","Fires a blazing arrow. +1 crit chance. 20% burn chance. Archer boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_FIRE_LASH","direct hg-engine DS reuse","animations/hg-engine/gen7/683.s","683","reuse referenced DS animation","Elite Redux reuses MOVE_FIRE_LASH; matching Gen 7 hg-engine animation is already stored in this repository.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_ROCKET_PUNCH","Rocket Shot","Rocket Shot","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Steel","Physical","100","100","10","Launches a body part like a rocket. Has +1 crit rate. Mega Launcher boost.","0 (normal priority)","One target","No","mirror-move-affected;mega-launcher","No separate chance field","","","","","","","","Launches a body part like a rocket. Has +1 crit rate. Mega Launcher boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_COMET_PUNCH","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_WEB_SHOT","Web Shot","Web Shot","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Bug","Physical","75","100","10","Deals 75 base-power physical Bug-type damage. If the hit succeeds, it sets Sticky Web on the target's side of the field. The source also gives the move an increased critical-hit rate and arrow/projectile synergy.","0 (normal priority)","One target","No","mirror-move-affected;arrow;effect-chance-100","100% when the listed secondary effect applies","","","","","","","","Fires a sticky trap. Sets up Sticky Web. +1 crit chance. Archer boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_STICKY_WEB","direct hg-engine DS reuse","animations/hg-engine/gen6/567.s","567","reuse referenced DS animation","Elite Redux reuses MOVE_STICKY_WEB; matching Gen 6 hg-engine animation is already stored in this repository.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_AURA_FORCE","Aura Force","Aura Force","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Fighting","Physical","70","100","10","Imbues strikes with aura power. Super-effective on Ghost. Mega Launcher boost.","0 (normal priority)","One target","No","mirror-move-affected;mega-launcher","No separate chance field","","","","","","","","Imbues strikes with aura power. Super-effective on Ghost. Mega Launcher boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_AURA_SPHERE","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
"MOVE_DRAKE_MISSILE","Draco Missile","Draco Missile","Pokemon Elite Redux","Elite-Redux/er-config","e32616fea6ccf5245096d8d7eeb54f0f5ac0b2a7","MoveList.textproto","Dragon","Physical","100","90","10","Hits both foes on the field with draconic force. Archer boost.","0 (normal priority)","One target","No","mirror-move-affected;arrow","No separate chance field","","","","","","","","Hits both foes on the field with draconic force. Archer boost.","","complete","Source-verified against Elite Redux MoveList.textproto at the pinned commit.","explicitly reuses an existing animation","MOVE_AURA_SPHERE","direct Platinum/base-era DS reuse","","","reuse the vanilla Platinum animation","Elite Redux references an official Gen 1–4 move animation already present in the Platinum base game.","manifests/ELITE_REDUX_DS_ANIMATION_PASS_01.csv"
