"candidate_index","provisional_ds_id","batch_id","move_id","move_name","type","category","power","accuracy","pp","mechanics_audit_status","animation_class","animation_reference","visual_policy"
"462","1384","BULK10","CRIMSONSURGE","Crimson Surge","Water","Special","60","100","10","complete","source-mapped cross-engine animation; not DS-native","Pinned Data/move2anim.dat directly maps CRIMSONSURGE to player-side animation ID 1151 and opponent-side animation ID 1152; the referenced animation records are stored in Data/PkmnAnimations.rxdata.","UNIQUE_DONOR_VISUAL_ONCE_AFTER_PORT"
"463","1385","BULK10","THOUSANDFOLDS","Thousand Folds","Steel","Physical","90","100","10","complete","no direct source move-animation mapping found","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for THOUSANDFOLDS.","DEFER_VISUAL_UNTIL_APPROVED"
"464","1386","BULK10","HARDDRIVECRASH","Hard Drive Crash","Qmarks","Special","60","0","5","complete","source-mapped cross-engine animation; not DS-native","Pinned Data/move2anim.dat directly maps HARDDRIVECRASH to player-side animation ID 1144; the referenced animation records are stored in Data/PkmnAnimations.rxdata.","UNIQUE_DONOR_VISUAL_ONCE_AFTER_PORT"
"465","1387","BULK10","SPLINTERSHOT","Splinter Shot","Grass","Physical","35","100","5","complete","no direct source move-animation mapping found","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for SPLINTERSHOT.","DEFER_VISUAL_UNTIL_APPROVED"
"466","1388","BULK10","BOOMINSTALL","Virus Inject","Qmarks","Status","0","85","10","complete","no direct source move-animation mapping found","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for BOOMINSTALL.","DEFER_VISUAL_UNTIL_APPROVED"
"467","1389","BULK10","TRIMTACKLE","Trim Tackle","Normal","Physical","90","100","15","complete","no direct source move-animation mapping found","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for TRIMTACKLE.","DEFER_VISUAL_UNTIL_APPROVED"
"468","1390","BULK10","STALAGBITE","Stalagbite","Rock","Physical","75","100","15","complete","no direct source move-animation mapping found","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for STALAGBITE.","DEFER_VISUAL_UNTIL_APPROVED"
"469","1391","BULK10","GLACIALGULF","Glacial Gulf","Ice","Status","0","0","5","complete","no direct source move-animation mapping found","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for GLACIALGULF.","DEFER_VISUAL_UNTIL_APPROVED"
"470","1392","BULK10","GOLDENSPLASH","Golden Splash","Water","Special","80","100","10","complete","no direct source move-animation mapping found","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for GOLDENSPLASH.","DEFER_VISUAL_UNTIL_APPROVED"
"471","1393","BULK10","PLEGARIACALAMO","Plegaria Cálamo","Flying","Special","85","100","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"472","1394","BULK10","PUNZADABURBUJA","Púa Burbuja","Water","Physical","45","100","25","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"473","1395","BULK10","FLORALETEO","Floraleteo","Grass","Special","50","100","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"474","1396","BULK10","CUERNARDIENTE","Cuerno Ígneo","Fire","Physical","45","100","25","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"475","1397","BULK10","FERMENTACION","Fermentación","Poison","Special","50","100","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"476","1398","BULK10","PROTOPLUMA","Protopluma","Rock","Physical","60","100","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"477","1399","BULK10","PODERNINFA","Poder Ninfa","Fairy","Physical","80","100","5","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"478","1400","BULK10","PODERIGNIS","Poder Ignis","Fire","Special","80","100","5","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"479","1401","BULK10","PODERVOLTA","Poder Volta","Electric","Special","80","100","5","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"480","1402","BULK10","PODERCIMEX","Poder Cimex","Bug","Physical","80","100","5","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"481","1403","BULK10","PODERAQUA","Poder Aqua","Water","Special","80","100","5","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"482","1404","BULK10","ARENAILUSORIA","Arena Ilusoria","Ground","Special","75","80","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"483","1405","BULK10","LLUVIAPUNOS","Lluvia de Puños","Fighting","Physical","70","90","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"484","1406","BULK10","MPREDATORIO","Mordisco Feroz","Grass","Physical","100","80","5","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"485","1407","BULK10","MENTEREY","Semblante Real","Psychic","Special","65","90","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"486","1408","BULK10","PODEREVOL","Poder Evolutivo","Ground","Physical","50","75","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"487","1409","BULK10","EBULLICIÓN","Ebullición","Water","Special","35","100","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"488","1410","BULK10","TRESDESEOS","Tres Deseos","Fairy","Special","25","85","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"489","1411","BULK10","RITOCHAMANICO","Rito Chamánico","Fire","Status","0","100","5","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"490","1412","BULK10","GOLPESABANA","Golpe Sabana","Grass","Physical","85","80","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"491","1413","BULK10","AGUIJONLETAL","Ardor Nocivo","Poison","Special","70","100","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"492","1414","BULK10","VIRAZON","Virazón","Water","Physical","70","100","20","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"493","1415","BULK10","COMBUSCRIN","Combuscrin","Fire","Special","100","90","5","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"494","1416","BULK10","MIGRACIÓN","Migración","Flying","Physical","60","100","20","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"495","1417","BULK10","PATRONAJE","Patronaje","Shadow","Status","0","","30","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"496","1418","BULK10","AEROGENERADOR","Aerogenerador","Electric","Special","80","100","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"497","1419","BULK10","HIEDRAAGIL","Hiedra Ágil","Grass","Physical","40","100","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"498","1420","BULK10","TASER","Táser","Electric","Physical","70","100","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"499","1421","BULK10","AGUANOCIVA","Aguas Nocivas","Water","Special","85","100","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"500","1422","BULK10","FUEGOCRUZADO","Fuego Cruzado","Fire","Physical","70","100","5","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"501","1423","BULK11","CONJUROSOLAR","Fuerza Solar","Fairy","Special","85","90","5","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"502","1424","BULK11","CACAREO","Cacareo","Fairy","Special","55","100","20","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"503","1425","BULK11","TERRAL","Endodrenaje","Fire","Special","70","90","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"504","1426","BULK11","PODERPRIMATE","Poder Primate","Normal","Status","0","","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"505","1427","BULK11","ELECTROPUNZADA","Electropunzada","Electric","Physical","80","100","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"506","1428","BULK11","ELECTROARENA","Electroarena","Ground","Special","75","100","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"507","1429","BULK11","COMECEREBRO","Comecerebro","Ghost","Physical","55","100","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"508","1430","BULK11","ROCAVOLTAICA","Roca Voltaica","Rock","Special","120","80","5","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"509","1431","BULK11","GHOSTGALLOP","Galope Espectral","Ghost","Physical","80","100","15","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"510","1432","BULK11","IRALLAMEANTE","Ira Llameante","Fire","Physical","120","100","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"511","1433","BULK11","ENFRIAR","Enfriar","Ice","Status","0","100","20","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"512","1434","BULK11","AHOGAMIENTO","Zambullida","Water","Special","70","100","20","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"513","1435","BULK11","DESPRENDIMIENTO","Desprendimiento","Rock","Physical","120","100","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"514","1436","BULK11","PUASSOBERANAS","Dardos Reales","Poison","Physical","70","100","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"515","1437","BULK11","MORDISCOCARDUMEN","Mor. Cardúmen","Water","Physical","20","100","20","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"516","1438","BULK11","BIFIDOVOLADOR","Golpe Bífido","Flying","Physical","80","95","10","complete","no source animation evidence","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","DEFER_VISUAL_UNTIL_APPROVED"
"517","1439","BULK11","PALEOWAVE","Paleo Wave","Rock","Special","85","100","15","complete","","","DEFER_VISUAL_UNTIL_APPROVED"
"518","1440","BULK11","SHADOWSTRIKE","Shadow Strike","Ghost","Physical","80","95","10","complete","","","DEFER_VISUAL_UNTIL_APPROVED"
"519","1441","BULK11","POLARFLARE","Polar Flare","Fire","Special","75","100","10","complete","","","DEFER_VISUAL_UNTIL_APPROVED"
