"move_id","move_name","type","category","ds_animation_class","ds_animation_path","ds_move_id","port_action","notes"
"ELECTROARENA","Electroarena","Ground","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/589.s","589","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_BOOMBURST (589) because of sound-based attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"COMECEREBRO","Comecerebro","Ghost","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/892.s","892","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_RAGE_FIST (892) because of close-range strike. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ROCAVOLTAICA","Roca Voltaica","Rock","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/803.s","803","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_METEOR_BEAM (803) because of Rock special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"GHOSTGALLOP","Galope Espectral","Ghost","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/892.s","892","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_RAGE_FIST (892) because of Ghost physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"IRALLAMEANTE","Ira Llameante","Fire","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/683.s","683","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_FIRE_LASH (683) because of Fire physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"ENFRIAR","Enfriar","Ice","Status","direct hg-engine DS reuse assigned","animations/hg-engine/gen7/697.s","697","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_AURORA_VEIL (697) because of Ice status visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"AHOGAMIENTO","Zambullida","Water","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/621.s","621","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ORIGIN_PULSE (621) because of Water special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"DESPRENDIMIENTO","Desprendimiento","Rock","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/913.s","913","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_MIGHTY_CLEAVE (913) because of Rock physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"PUASSOBERANAS","Dardos Reales","Poison","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/804.s","804","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SHELL_SIDE_ARM (804) because of Poison physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"MORDISCOCARDUMEN","Mor. Cardúmen","Water","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/821.s","821","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_SURGING_STRIKES (821) because of multi-hit attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"BIFIDOVOLADOR","Golpe Bífido","Flying","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen6/623.s","623","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_DRAGON_ASCENT (623) because of Flying physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"PALEOWAVE","Paleo Wave","Rock","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen8/808.s","808","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_TERRAIN_PULSE (808) because of wave/pulse attack. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"SHADOWSTRIKE","Shadow Strike","Ghost","Physical","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/892.s","892","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_RAGE_FIST (892) because of Ghost physical visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
"POLARFLARE","Polar Flare","Fire","Special","direct hg-engine DS reuse assigned","animations/hg-engine/gen9/893.s","893","reuse existing hg-engine DS animation script as review baseline","Project-assigned DS analog MOVE_ARMOR_CANNON (893) because of Fire special visual fit. This is a reviewable baseline, not a claim that the source fangame used this animation; replace or customize during visual approval if needed."
